now_arrive_time,distance,hot
19시,576.0,0
19시,251.0,0
19시,275.0,0
19시,328.0,0
19시,424.0,0
19시,633.0,0
19시,545.0,1
19시,655.0,1
19시,272.0,1
19시,447.0,1
19시,575.0,1
19시,494.0,1
19시,432.0,1
19시,608.0,1
19시,337.0,1
19시,449.0,1
19시,331.0,1
19시,142.0,1
19시,247.0,1
19시,416.0,1
19시,1165.0,1
19시,998.0,1
19시,327.0,1
20시,404.0,1
20시,235.0,1
20시,516.0,1
20시,316.0,1
20시,335.0,1
20시,329.0,1
20시,459.0,1
20시,481.0,1
20시,297.0,1
20시,309.0,1
20시,221.0,1
20시,431.0,1
21시,316.0,1
21시,998.0,1
21시,575.0,1
21시,447.0,1
21시,334.0,0
07시,447.0,1
07시,272.0,1
07시,633.0,0
07시,435.0,0
08시,411.0,0
08시,635.0,0
08시,257.0,0
08시,576.0,0
08시,251.0,0
08시,275.0,0
08시,328.0,0
08시,545.0,1
08시,655.0,1
08시,272.0,1
08시,447.0,1
08시,575.0,1
08시,494.0,1
08시,432.0,1
09시,608.0,1
09시,331.0,1
09시,142.0,1
09시,247.0,1
09시,416.0,1
09시,1165.0,1
09시,998.0,1
09시,935.0,1
09시,562.0,1
09시,327.0,1
09시,404.0,1
09시,235.0,1
09시,516.0,1
09시,316.0,1
09시,335.0,1
09시,329.0,1
09시,459.0,1
09시,481.0,1
09시,297.0,1
09시,309.0,1
09시,221.0,1
09시,431.0,1
10시,516.0,1
10시,235.0,1
10시,247.0,1
10시,575.0,1
10시,633.0,0
12시,411.0,0
12시,635.0,0
12시,257.0,0
12시,576.0,0
12시,251.0,0
12시,275.0,0
12시,328.0,0
12시,424.0,0
12시,633.0,0
12시,545.0,1
12시,655.0,1
12시,272.0,1
12시,447.0,1
12시,575.0,1
12시,494.0,1
12시,432.0,1
12시,608.0,1
12시,337.0,1
12시,449.0,1
12시,331.0,1
12시,142.0,1
12시,247.0,1
12시,416.0,1
12시,1165.0,1
12시,998.0,1
12시,935.0,1
12시,562.0,1
12시,327.0,1
12시,404.0,1
12시,235.0,1
12시,516.0,1
13시,316.0,1
13시,335.0,1
13시,329.0,1
13시,459.0,1
13시,481.0,1
13시,297.0,1
13시,309.0,1
13시,221.0,1
13시,431.0,1
13시,516.0,1
13시,235.0,1
13시,998.0,1
14시,247.0,1
14시,494.0,1
14시,575.0,1
14시,633.0,0
14시,435.0,0
15시,411.0,0
15시,576.0,0
15시,251.0,0
15시,275.0,0
15시,328.0,0
16시,424.0,0
16시,633.0,0
16시,545.0,1
16시,655.0,1
16시,272.0,1
16시,447.0,1
16시,575.0,1
16시,494.0,1
16시,432.0,1
16시,608.0,1
16시,337.0,1
16시,449.0,1
16시,331.0,1
16시,142.0,1
16시,247.0,1
16시,416.0,1
16시,1165.0,1
16시,998.0,1
16시,327.0,1
16시,404.0,1
16시,235.0,1
16시,516.0,1
16시,316.0,1
16시,335.0,1
16시,329.0,1
16시,459.0,1
16시,481.0,1
17시,297.0,1
17시,309.0,1
17시,221.0,1
17시,431.0,1
17시,516.0,1
17시,235.0,1
17시,998.0,1
18시,575.0,1
18시,447.0,1
18시,411.0,0
18시,334.0,0
18시,435.0,0
19시,635.0,0
19시,257.0,0
19시,576.0,0
19시,251.0,0
19시,275.0,0
19시,328.0,0
19시,424.0,0
19시,633.0,0
19시,545.0,1
19시,655.0,1
19시,272.0,1
19시,447.0,1
19시,575.0,1
19시,494.0,1
19시,432.0,1
19시,608.0,1
19시,337.0,1
20시,449.0,1
20시,331.0,1
20시,142.0,1
20시,247.0,1
20시,416.0,1
20시,1165.0,1
20시,998.0,1
20시,935.0,1
20시,562.0,1
20시,327.0,1
20시,404.0,1
20시,235.0,1
20시,516.0,1
20시,316.0,1
20시,335.0,1
20시,329.0,1
20시,459.0,1
20시,481.0,1
20시,297.0,1
20시,309.0,1
20시,221.0,1
20시,431.0,1
21시,998.0,1
21시,575.0,1
21시,447.0,1
21시,272.0,1
22시,633.0,0
22시,334.0,0
22시,334.0,0
22시,411.0,0
22시,424.0,0
06시,316.0,1
06시,516.0,1
06시,235.0,1
06시,998.0,1
07시,447.0,1
07시,272.0,1
07시,633.0,0
07시,435.0,0
08시,411.0,0
08시,635.0,0
08시,251.0,0
08시,275.0,0
08시,328.0,0
08시,424.0,0
08시,633.0,0
08시,545.0,1
08시,655.0,1
08시,272.0,1
08시,447.0,1
08시,575.0,1
08시,608.0,1
08시,331.0,1
08시,142.0,1
08시,247.0,1
08시,416.0,1
08시,1165.0,1
08시,998.0,1
08시,935.0,1
08시,562.0,1
08시,327.0,1
08시,516.0,1
08시,316.0,1
08시,335.0,1
09시,329.0,1
09시,459.0,1
09시,481.0,1
09시,297.0,1
09시,309.0,1
09시,221.0,1
09시,235.0,1
10시,447.0,1
10시,272.0,1
10시,633.0,0
11시,576.0,0
11시,251.0,0
11시,275.0,0
11시,328.0,0
11시,424.0,0
11시,633.0,0
11시,545.0,1
11시,655.0,1
11시,272.0,1
11시,447.0,1
11시,575.0,1
11시,494.0,1
11시,432.0,1
11시,608.0,1
11시,337.0,1
11시,449.0,1
11시,331.0,1
12시,142.0,1
12시,247.0,1
12시,416.0,1
12시,1165.0,1
12시,998.0,1
12시,935.0,1
12시,562.0,1
12시,327.0,1
12시,516.0,1
12시,316.0,1
12시,335.0,1
12시,329.0,1
12시,297.0,1
12시,309.0,1
12시,221.0,1
12시,431.0,1
13시,235.0,1
13시,935.0,1
13시,998.0,1
13시,449.0,1
13시,272.0,1
14시,334.0,0
14시,435.0,0
15시,411.0,0
15시,635.0,0
15시,257.0,0
15시,576.0,0
15시,251.0,0
15시,275.0,0
15시,328.0,0
15시,424.0,0
15시,633.0,0
15시,545.0,1
15시,655.0,1
15시,272.0,1
15시,447.0,1
15시,575.0,1
15시,494.0,1
15시,432.0,1
15시,608.0,1
15시,337.0,1
15시,449.0,1
15시,331.0,1
15시,142.0,1
15시,247.0,1
15시,416.0,1
15시,1165.0,1
15시,998.0,1
16시,327.0,1
16시,404.0,1
16시,235.0,1
16시,516.0,1
16시,316.0,1
16시,335.0,1
16시,329.0,1
16시,459.0,1
16시,481.0,1
16시,297.0,1
16시,309.0,1
16시,221.0,1
16시,431.0,1
17시,235.0,1
17시,998.0,1
17시,247.0,1
17시,447.0,1
17시,272.0,1
17시,633.0,0
17시,435.0,0
18시,411.0,0
18시,635.0,0
18시,251.0,0
18시,275.0,0
18시,328.0,0
18시,424.0,0
19시,633.0,0
19시,272.0,1
19시,447.0,1
19시,575.0,1
19시,494.0,1
19시,432.0,1
19시,608.0,1
19시,331.0,1
19시,142.0,1
19시,247.0,1
19시,416.0,1
19시,1165.0,1
19시,998.0,1
19시,935.0,1
19시,562.0,1
19시,327.0,1
19시,516.0,1
19시,316.0,1
19시,335.0,1
19시,329.0,1
19시,459.0,1
19시,481.0,1
19시,297.0,1
19시,309.0,1
19시,221.0,1
19시,431.0,1
20시,516.0,1
20시,235.0,1
21시,575.0,1
21시,447.0,1
21시,272.0,1
21시,633.0,0
21시,435.0,0
22시,251.0,0
22시,275.0,0
22시,328.0,0
22시,424.0,0
22시,633.0,0
22시,545.0,1
22시,655.0,1
22시,272.0,1
22시,447.0,1
22시,575.0,1
22시,494.0,1
22시,432.0,1
22시,608.0,1
22시,337.0,1
22시,449.0,1
22시,331.0,1
22시,142.0,1
22시,247.0,1
22시,416.0,1
22시,1165.0,1
22시,998.0,1
22시,935.0,1
22시,562.0,1
22시,327.0,1
22시,404.0,1
22시,235.0,1
22시,516.0,1
22시,316.0,1
22시,335.0,1
22시,329.0,1
22시,459.0,1
22시,481.0,1
22시,297.0,1
22시,309.0,1
23시,431.0,1
05시,329.0,1
06시,316.0,1
06시,449.0,1
07시,272.0,1
07시,633.0,0
07시,334.0,0
07시,435.0,0
07시,411.0,0
07시,635.0,0
07시,251.0,0
07시,275.0,0
07시,328.0,0
07시,424.0,0
08시,633.0,0
08시,545.0,1
08시,655.0,1
08시,272.0,1
08시,447.0,1
08시,575.0,1
08시,494.0,1
08시,432.0,1
08시,449.0,1
08시,331.0,1
08시,142.0,1
08시,247.0,1
08시,416.0,1
08시,1165.0,1
08시,998.0,1
08시,935.0,1
08시,562.0,1
08시,327.0,1
08시,404.0,1
08시,235.0,1
08시,516.0,1
08시,316.0,1
08시,335.0,1
08시,329.0,1
08시,459.0,1
08시,481.0,1
09시,221.0,1
09시,431.0,1
09시,516.0,1
09시,235.0,1
09시,935.0,1
09시,998.0,1
09시,247.0,1
09시,575.0,1
09시,447.0,1
10시,334.0,0
11시,447.0,1
11시,575.0,1
11시,494.0,1
11시,432.0,1
11시,608.0,1
11시,337.0,1
11시,449.0,1
11시,331.0,1
11시,416.0,1
11시,1165.0,1
11시,998.0,1
11시,935.0,1
12시,562.0,1
12시,327.0,1
12시,516.0,1
12시,316.0,1
12시,335.0,1
12시,329.0,1
12시,459.0,1
12시,481.0,1
12시,297.0,1
12시,309.0,1
12시,221.0,1
12시,431.0,1
13시,235.0,1
13시,247.0,1
13시,447.0,1
13시,633.0,0
14시,334.0,0
14시,435.0,0
15시,516.0,1
15시,316.0,1
16시,335.0,1
16시,329.0,1
16시,297.0,1
16시,309.0,1
16시,316.0,1
16시,516.0,1
16시,235.0,1
17시,575.0,1
17시,447.0,1
17시,272.0,1
17시,633.0,0
17시,435.0,0
18시,411.0,0
18시,635.0,0
18시,257.0,0
18시,576.0,0
18시,251.0,0
18시,275.0,0
18시,328.0,0
18시,424.0,0
18시,633.0,0
18시,545.0,1
18시,655.0,1
18시,272.0,1
19시,447.0,1
19시,575.0,1
19시,494.0,1
19시,432.0,1
19시,608.0,1
19시,337.0,1
19시,449.0,1
19시,331.0,1
19시,142.0,1
19시,247.0,1
19시,416.0,1
19시,1165.0,1
19시,998.0,1
19시,327.0,1
19시,404.0,1
19시,235.0,1
19시,516.0,1
19시,316.0,1
19시,335.0,1
19시,329.0,1
19시,459.0,1
19시,481.0,1
19시,297.0,1
19시,309.0,1
19시,221.0,1
20시,998.0,1
21시,447.0,1
21시,272.0,1
21시,633.0,0
21시,411.0,0
21시,576.0,0
21시,251.0,0
21시,275.0,0
21시,328.0,0
21시,424.0,0
22시,633.0,0
22시,545.0,1
22시,655.0,1
22시,272.0,1
22시,447.0,1
22시,575.0,1
22시,494.0,1
22시,432.0,1
22시,608.0,1
22시,337.0,1
22시,449.0,1
22시,331.0,1
22시,142.0,1
22시,247.0,1
22시,998.0,1
22시,935.0,1
22시,562.0,1
22시,327.0,1
22시,404.0,1
22시,235.0,1
22시,516.0,1
22시,316.0,1
22시,335.0,1
22시,329.0,1
22시,459.0,1
22시,481.0,1
22시,297.0,1
22시,431.0,1
07시,447.0,1
07시,334.0,0
09시,251.0,0
09시,275.0,0
09시,328.0,0
09시,424.0,0
09시,633.0,0
09시,545.0,1
09시,655.0,1
09시,272.0,1
09시,447.0,1
09시,575.0,1
09시,494.0,1
09시,432.0,1
09시,608.0,1
09시,337.0,1
09시,449.0,1
09시,331.0,1
09시,142.0,1
09시,247.0,1
09시,416.0,1
09시,1165.0,1
09시,998.0,1
09시,935.0,1
09시,562.0,1
09시,327.0,1
09시,404.0,1
09시,235.0,1
09시,516.0,1
09시,316.0,1
09시,335.0,1
09시,329.0,1
10시,459.0,1
10시,481.0,1
10시,297.0,1
10시,431.0,1
10시,316.0,1
10시,998.0,1
11시,633.0,0
11시,334.0,0
11시,435.0,0
12시,411.0,0
12시,635.0,0
12시,251.0,0
12시,275.0,0
12시,328.0,0
12시,424.0,0
12시,633.0,0
12시,545.0,1
13시,655.0,1
13시,272.0,1
13시,447.0,1
13시,575.0,1
13시,494.0,1
13시,432.0,1
13시,608.0,1
13시,337.0,1
13시,449.0,1
13시,331.0,1
13시,142.0,1
13시,247.0,1
13시,416.0,1
13시,1165.0,1
13시,998.0,1
13시,935.0,1
13시,562.0,1
13시,327.0,1
13시,404.0,1
13시,235.0,1
13시,516.0,1
13시,316.0,1
13시,335.0,1
13시,329.0,1
13시,297.0,1
13시,309.0,1
13시,221.0,1
13시,431.0,1
14시,449.0,1
14시,447.0,1
15시,272.0,1
16시,411.0,0
16시,635.0,0
16시,257.0,0
16시,576.0,0
16시,251.0,0
16시,275.0,0
16시,328.0,0
16시,424.0,0
16시,633.0,0
16시,545.0,1
16시,655.0,1
16시,272.0,1
16시,447.0,1
16시,575.0,1
16시,494.0,1
16시,432.0,1
16시,608.0,1
16시,337.0,1
16시,449.0,1
16시,331.0,1
16시,142.0,1
16시,247.0,1
17시,416.0,1
17시,1165.0,1
17시,998.0,1
17시,935.0,1
17시,562.0,1
17시,327.0,1
17시,516.0,1
17시,316.0,1
17시,335.0,1
17시,329.0,1
17시,459.0,1
17시,481.0,1
17시,297.0,1
17시,309.0,1
17시,221.0,1
17시,431.0,1
18시,516.0,1
18시,235.0,1
18시,575.0,1
19시,447.0,1
19시,334.0,0
19시,435.0,0
20시,411.0,0
20시,635.0,0
20시,257.0,0
20시,576.0,0
20시,251.0,0
20시,275.0,0
20시,328.0,0
20시,545.0,1
20시,655.0,1
20시,272.0,1
20시,447.0,1
20시,575.0,1
20시,494.0,1
20시,432.0,1
20시,608.0,1
20시,337.0,1
20시,449.0,1
20시,331.0,1
20시,142.0,1
20시,247.0,1
20시,416.0,1
20시,1165.0,1
20시,998.0,1
20시,327.0,1
20시,404.0,1
21시,235.0,1
21시,516.0,1
21시,316.0,1
21시,335.0,1
21시,329.0,1
21시,459.0,1
21시,481.0,1
21시,297.0,1
21시,309.0,1
21시,221.0,1
21시,431.0,1
22시,998.0,1
22시,449.0,1
22시,575.0,1
22시,447.0,1
22시,272.0,1
22시,655.0,1
22시,334.0,0
22시,334.0,0
06시,578.0,0
06시,355.0,0
06시,350.0,0
06시,244.0,0
06시,266.0,0
06시,578.0,0
07시,257.0,1
07시,429.0,1
07시,1661.0,1
07시,381.0,1
07시,580.0,1
07시,252.0,1
07시,322.0,1
08시,291.0,1
08시,381.0,1
08시,267.0,1
08시,374.0,1
08시,321.0,1
08시,455.0,1
08시,1859.0,1
08시,1661.0,1
08시,429.0,1
08시,309.0,1
08시,174.0,1
08시,318.0,1
08시,257.0,1
08시,291.0,1
08시,256.0,1
08시,627.0,1
08시,428.0,1
08시,383.0,1
08시,253.0,1
08시,329.0,1
08시,454.0,1
08시,414.0,1
08시,525.0,1
08시,642.0,1
08시,578.0,0
08시,355.0,0
08시,350.0,0
08시,591.0,0
09시,266.0,0
09시,333.0,0
09시,415.0,0
10시,578.0,0
10시,642.0,1
10시,291.0,1
10시,257.0,1
10시,374.0,1
11시,580.0,1
11시,252.0,1
11시,322.0,1
11시,291.0,1
11시,381.0,1
11시,267.0,1
11시,374.0,1
11시,321.0,1
11시,455.0,1
11시,1859.0,1
11시,1661.0,1
12시,429.0,1
12시,309.0,1
12시,174.0,1
12시,318.0,1
12시,257.0,1
12시,291.0,1
12시,256.0,1
12시,627.0,1
12시,428.0,1
12시,383.0,1
12시,253.0,1
12시,329.0,1
12시,454.0,1
12시,414.0,1
12시,525.0,1
12시,642.0,1
12시,578.0,0
12시,355.0,0
12시,350.0,0
12시,244.0,0
12시,330.0,0
12시,738.0,0
12시,266.0,0
12시,333.0,0
12시,415.0,0
13시,355.0,0
13시,578.0,0
14시,257.0,1
14시,374.0,1
15시,580.0,1
15시,252.0,1
15시,322.0,1
15시,291.0,1
15시,381.0,1
15시,267.0,1
15시,374.0,1
15시,321.0,1
15시,455.0,1
15시,1859.0,1
15시,1661.0,1
15시,429.0,1
15시,309.0,1
15시,174.0,1
15시,318.0,1
15시,257.0,1
15시,291.0,1
15시,256.0,1
15시,627.0,1
15시,428.0,1
15시,383.0,1
15시,253.0,1
15시,329.0,1
15시,454.0,1
15시,414.0,1
15시,525.0,1
16시,355.0,0
16시,350.0,0
16시,244.0,0
16시,330.0,0
16시,591.0,0
16시,266.0,0
16시,333.0,0
16시,415.0,0
17시,374.0,1
18시,580.0,1
19시,252.0,1
19시,322.0,1
19시,291.0,1
19시,381.0,1
19시,267.0,1
19시,374.0,1
19시,321.0,1
19시,455.0,1
19시,1859.0,1
19시,1661.0,1
19시,429.0,1
19시,309.0,1
19시,174.0,1
19시,318.0,1
19시,256.0,1
19시,627.0,1
19시,428.0,1
19시,383.0,1
19시,253.0,1
19시,329.0,1
19시,454.0,1
19시,414.0,1
19시,525.0,1
19시,642.0,1
19시,578.0,0
19시,355.0,0
19시,350.0,0
19시,244.0,0
19시,330.0,0
19시,738.0,0
20시,300.0,0
20시,591.0,0
20시,266.0,0
20시,333.0,0
20시,415.0,0
21시,578.0,0
21시,642.0,1
21시,454.0,1
21시,374.0,1
21시,267.0,1
21시,381.0,1
22시,322.0,1
06시,578.0,0
06시,244.0,0
06시,266.0,0
06시,333.0,0
06시,415.0,0
06시,578.0,0
06시,642.0,1
07시,253.0,1
07시,374.0,1
08시,580.0,1
08시,252.0,1
08시,322.0,1
08시,291.0,1
08시,381.0,1
08시,267.0,1
08시,374.0,1
08시,321.0,1
08시,455.0,1
08시,1859.0,1
08시,1661.0,1
08시,429.0,1
08시,309.0,1
08시,174.0,1
08시,318.0,1
08시,257.0,1
08시,291.0,1
08시,256.0,1
08시,627.0,1
08시,428.0,1
08시,383.0,1
08시,253.0,1
08시,525.0,1
08시,642.0,1
09시,350.0,0
09시,244.0,0
09시,330.0,0
09시,738.0,0
09시,266.0,0
09시,333.0,0
09시,415.0,0
10시,578.0,0
10시,383.0,1
10시,257.0,1
11시,374.0,1
11시,267.0,1
11시,381.0,1
11시,580.0,1
11시,252.0,1
11시,322.0,1
11시,291.0,1
11시,381.0,1
11시,267.0,1
11시,374.0,1
11시,321.0,1
12시,455.0,1
12시,1859.0,1
12시,1661.0,1
12시,429.0,1
12시,309.0,1
12시,174.0,1
12시,318.0,1
12시,257.0,1
12시,291.0,1
12시,256.0,1
12시,627.0,1
12시,428.0,1
12시,383.0,1
12시,253.0,1
12시,329.0,1
12시,454.0,1
12시,414.0,1
12시,525.0,1
12시,642.0,1
12시,578.0,0
12시,355.0,0
12시,350.0,0
12시,244.0,0
12시,330.0,0
12시,738.0,0
12시,266.0,0
12시,333.0,0
12시,415.0,0
14시,578.0,0
14시,1661.0,1
14시,374.0,1
15시,580.0,1
15시,252.0,1
15시,322.0,1
15시,291.0,1
15시,381.0,1
15시,267.0,1
15시,374.0,1
15시,321.0,1
15시,455.0,1
15시,1859.0,1
15시,1661.0,1
15시,429.0,1
15시,309.0,1
15시,174.0,1
15시,318.0,1
15시,257.0,1
16시,291.0,1
16시,256.0,1
16시,627.0,1
16시,428.0,1
16시,383.0,1
16시,253.0,1
16시,329.0,1
16시,454.0,1
16시,642.0,1
16시,578.0,0
16시,355.0,0
16시,350.0,0
16시,244.0,0
16시,330.0,0
16시,591.0,0
16시,266.0,0
17시,578.0,0
17시,642.0,1
17시,291.0,1
18시,309.0,1
18시,374.0,1
19시,252.0,1
19시,322.0,1
19시,291.0,1
19시,381.0,1
19시,267.0,1
19시,374.0,1
19시,321.0,1
19시,455.0,1
19시,1859.0,1
19시,1661.0,1
19시,429.0,1
19시,309.0,1
19시,174.0,1
19시,318.0,1
19시,257.0,1
19시,291.0,1
19시,256.0,1
19시,627.0,1
19시,428.0,1
19시,383.0,1
20시,253.0,1
20시,329.0,1
20시,454.0,1
20시,414.0,1
20시,525.0,1
20시,642.0,1
20시,578.0,0
20시,355.0,0
20시,350.0,0
20시,244.0,0
20시,330.0,0
20시,738.0,0
20시,266.0,0
20시,333.0,0
20시,415.0,0
22시,374.0,1
22시,267.0,1
22시,580.0,1
22시,322.0,1
06시,580.0,1
06시,252.0,1
06시,322.0,1
06시,291.0,1
06시,381.0,1
06시,267.0,1
06시,374.0,1
06시,321.0,1
06시,455.0,1
06시,1859.0,1
07시,1661.0,1
07시,174.0,1
07시,291.0,1
07시,256.0,1
07시,627.0,1
07시,428.0,1
07시,383.0,1
07시,253.0,1
07시,329.0,1
07시,454.0,1
07시,414.0,1
07시,525.0,1
07시,642.0,1
07시,578.0,0
07시,355.0,0
07시,350.0,0
07시,244.0,0
07시,330.0,0
07시,738.0,0
07시,266.0,0
08시,415.0,0
09시,257.0,1
09시,374.0,1
10시,580.0,1
10시,252.0,1
10시,322.0,1
10시,291.0,1
10시,381.0,1
10시,267.0,1
10시,374.0,1
10시,321.0,1
10시,455.0,1
10시,318.0,1
10시,257.0,1
10시,291.0,1
10시,256.0,1
10시,627.0,1
10시,428.0,1
10시,383.0,1
10시,253.0,1
10시,329.0,1
10시,454.0,1
10시,414.0,1
11시,525.0,1
11시,642.0,1
11시,578.0,0
11시,355.0,0
11시,350.0,0
11시,244.0,0
11시,330.0,0
11시,738.0,0
11시,266.0,0
12시,415.0,0
12시,578.0,0
12시,257.0,1
13시,374.0,1
13시,580.0,1
14시,252.0,1
14시,322.0,1
14시,291.0,1
14시,381.0,1
14시,267.0,1
14시,455.0,1
14시,1859.0,1
14시,1661.0,1
14시,429.0,1
14시,309.0,1
14시,174.0,1
14시,318.0,1
14시,257.0,1
14시,291.0,1
14시,256.0,1
14시,627.0,1
14시,428.0,1
14시,383.0,1
14시,253.0,1
14시,329.0,1
14시,454.0,1
14시,642.0,1
14시,578.0,0
14시,355.0,0
14시,350.0,0
14시,244.0,0
14시,330.0,0
14시,738.0,0
14시,266.0,0
16시,578.0,0
16시,329.0,1
16시,309.0,1
17시,374.0,1
17시,580.0,1
17시,252.0,1
17시,322.0,1
17시,291.0,1
17시,381.0,1
18시,267.0,1
18시,374.0,1
18시,321.0,1
18시,455.0,1
18시,1859.0,1
18시,1661.0,1
18시,429.0,1
18시,309.0,1
18시,174.0,1
18시,318.0,1
18시,257.0,1
18시,291.0,1
18시,256.0,1
18시,627.0,1
18시,428.0,1
18시,383.0,1
18시,253.0,1
18시,329.0,1
18시,454.0,1
18시,414.0,1
18시,525.0,1
18시,642.0,1
18시,578.0,0
18시,355.0,0
18시,350.0,0
18시,244.0,0
18시,330.0,0
19시,266.0,0
19시,333.0,0
19시,415.0,0
20시,257.0,1
20시,374.0,1
21시,580.0,1
21시,252.0,1
21시,322.0,1
21시,291.0,1
21시,381.0,1
21시,267.0,1
21시,374.0,1
21시,321.0,1
21시,455.0,1
21시,1859.0,1
21시,1661.0,1
21시,429.0,1
21시,309.0,1
21시,174.0,1
21시,318.0,1
21시,257.0,1
21시,291.0,1
21시,256.0,1
21시,627.0,1
21시,428.0,1
21시,383.0,1
21시,253.0,1
22시,329.0,1
22시,454.0,1
22시,414.0,1
22시,525.0,1
22시,642.0,1
22시,578.0,0
22시,355.0,0
22시,350.0,0
22시,244.0,0
22시,330.0,0
22시,738.0,0
22시,300.0,0
22시,591.0,0
22시,266.0,0
22시,333.0,0
22시,415.0,0
22시,266.0,0
06시,580.0,1
06시,252.0,1
06시,322.0,1
06시,291.0,1
06시,381.0,1
06시,267.0,1
06시,374.0,1
06시,321.0,1
06시,455.0,1
06시,1859.0,1
06시,1661.0,1
06시,429.0,1
06시,309.0,1
06시,174.0,1
06시,318.0,1
06시,257.0,1
06시,291.0,1
06시,256.0,1
06시,627.0,1
06시,428.0,1
06시,383.0,1
06시,253.0,1
06시,329.0,1
06시,454.0,1
06시,414.0,1
06시,525.0,1
07시,642.0,1
07시,578.0,0
07시,355.0,0
07시,350.0,0
07시,266.0,0
07시,333.0,0
07시,415.0,0
07시,355.0,0
08시,253.0,1
08시,257.0,1
08시,1661.0,1
08시,374.0,1
09시,580.0,1
09시,252.0,1
09시,322.0,1
09시,291.0,1
09시,381.0,1
09시,267.0,1
09시,374.0,1
09시,321.0,1
09시,455.0,1
09시,1859.0,1
09시,309.0,1
09시,174.0,1
09시,318.0,1
09시,257.0,1
09시,291.0,1
09시,256.0,1
09시,627.0,1
09시,428.0,1
09시,383.0,1
09시,253.0,1
09시,329.0,1
09시,454.0,1
09시,642.0,1
09시,578.0,0
09시,355.0,0
09시,350.0,0
09시,244.0,0
09시,330.0,0
10시,591.0,0
10시,266.0,0
10시,333.0,0
10시,415.0,0
11시,578.0,0
11시,291.0,1
12시,374.0,1
12시,580.0,1
12시,252.0,1
12시,322.0,1
12시,291.0,1
12시,381.0,1
12시,267.0,1
13시,374.0,1
13시,321.0,1
13시,455.0,1
13시,1859.0,1
13시,1661.0,1
13시,429.0,1
13시,309.0,1
13시,174.0,1
13시,318.0,1
13시,257.0,1
13시,291.0,1
13시,256.0,1
13시,627.0,1
13시,428.0,1
13시,383.0,1
13시,253.0,1
13시,329.0,1
13시,454.0,1
13시,414.0,1
13시,525.0,1
13시,642.0,1
13시,578.0,0
13시,355.0,0
13시,350.0,0
13시,244.0,0
13시,330.0,0
13시,266.0,0
13시,333.0,0
14시,415.0,0
15시,578.0,0
15시,642.0,1
15시,291.0,1
15시,374.0,1
16시,580.0,1
16시,252.0,1
16시,322.0,1
16시,291.0,1
16시,381.0,1
16시,267.0,1
16시,374.0,1
16시,321.0,1
16시,455.0,1
16시,1859.0,1
16시,1661.0,1
17시,429.0,1
17시,309.0,1
17시,174.0,1
17시,318.0,1
17시,257.0,1
17시,291.0,1
17시,256.0,1
17시,627.0,1
17시,428.0,1
17시,383.0,1
17시,253.0,1
17시,329.0,1
17시,454.0,1
17시,414.0,1
17시,525.0,1
17시,642.0,1
17시,578.0,0
17시,355.0,0
17시,350.0,0
17시,244.0,0
17시,330.0,0
17시,591.0,0
18시,266.0,0
18시,578.0,0
19시,374.0,1
20시,580.0,1
20시,252.0,1
20시,322.0,1
20시,291.0,1
20시,381.0,1
20시,267.0,1
20시,374.0,1
20시,321.0,1
20시,455.0,1
20시,1859.0,1
20시,1661.0,1
20시,429.0,1
20시,309.0,1
20시,174.0,1
20시,318.0,1
20시,257.0,1
20시,291.0,1
20시,256.0,1
20시,627.0,1
20시,428.0,1
20시,383.0,1
20시,253.0,1
20시,329.0,1
20시,454.0,1
20시,414.0,1
20시,525.0,1
20시,642.0,1
20시,578.0,0
20시,355.0,0
20시,350.0,0
21시,244.0,0
21시,330.0,0
21시,738.0,0
21시,266.0,0
21시,455.0,1
06시,252.0,1
07시,322.0,1
07시,291.0,1
07시,381.0,1
07시,267.0,1
07시,374.0,1
07시,321.0,1
07시,455.0,1
07시,1859.0,1
07시,1661.0,1
07시,429.0,1
07시,309.0,1
07시,174.0,1
07시,318.0,1
07시,257.0,1
07시,291.0,1
07시,256.0,1
07시,627.0,1
07시,428.0,1
07시,383.0,1
07시,253.0,1
07시,329.0,1
07시,454.0,1
07시,414.0,1
07시,525.0,1
07시,642.0,1
07시,578.0,0
07시,355.0,0
07시,350.0,0
07시,244.0,0
07시,330.0,0
08시,266.0,0
09시,355.0,0
09시,578.0,0
09시,429.0,1
09시,1661.0,1
10시,374.0,1
10시,267.0,1
10시,252.0,1
10시,580.0,1
10시,252.0,1
10시,322.0,1
10시,291.0,1
10시,381.0,1
10시,267.0,1
11시,374.0,1
11시,321.0,1
11시,455.0,1
11시,1859.0,1
11시,1661.0,1
11시,429.0,1
11시,309.0,1
11시,174.0,1
11시,318.0,1
11시,257.0,1
11시,291.0,1
11시,256.0,1
11시,627.0,1
11시,428.0,1
11시,383.0,1
11시,253.0,1
11시,329.0,1
11시,454.0,1
11시,414.0,1
11시,525.0,1
11시,642.0,1
11시,578.0,0
11시,355.0,0
11시,350.0,0
11시,244.0,0
11시,330.0,0
11시,738.0,0
11시,266.0,0
11시,333.0,0
11시,415.0,0
13시,578.0,0
13시,374.0,1
14시,580.0,1
14시,252.0,1
14시,322.0,1
14시,291.0,1
14시,381.0,1
14시,267.0,1
14시,374.0,1
14시,321.0,1
14시,455.0,1
14시,1859.0,1
14시,1661.0,1
14시,429.0,1
14시,309.0,1
14시,174.0,1
14시,318.0,1
14시,257.0,1
14시,291.0,1
15시,256.0,1
15시,627.0,1
15시,428.0,1
